DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
UG201600000001,UGGE7AFL,UG,2016.0,1.0,UG2016DHS,148335.71875,175350.1875,206469.28125,119.84166717529297,87.57500457763672,145.5500030517578,138.75833129882812,32.38964080810547,22.455127716064453,38.05228805541992,39.36406707763672,0.9315801100297407,0.9608761180530895,0.9700633829290216,32.457271575927734,32.6533317565918,33.04666519165039,33.26333236694336,12.358333587646484,12.133333206176758,12.091667175292969,11.466667175292969,-9999,3131,3039,3004,3015,2813,2402,2369,0.0,0.0,0.0,0.0,89.35714285714286,946.7068481445312,14,0.0,0.0,0.1914248124250955,0.39097544974645665,25.600908279418945,26.22249984741211,26.539167404174805,26.594999313354492,0.0,0.0,-1.0,0.0,0.0,0.0,0.22140030562877655,0.1990622580051422,0.12180444598197937,0.09502308815717697,0.19033776223659515,0.15338930487632751,0.07808314263820648,0.06482502818107605,29.183334350585938,29.666667938232422,29.516666412353516,28.858333587646484,22.96666717529297,23.575000762939453,23.450000762939453,23.09166717529297,16.825000762939453,17.53333282470703,17.42500114440918,17.391666412353516,19.95253947629767,18.744544982910156,19.79166603088379,20.031665802001953,19.926666259765625,3.700000047683716,3.9000000953674316,3.825000047683716,3.5250000953674316,145979.4981,184527.2049,8937.566795,1066.0,1188.0,1304.0,1252.0,1102.0,1253.0,1271.0,0.3857353755405971,3.0,3.0,3.0,21.881000518798828,20.805999755859375,21.770999908447266,22.325000762939453,22.2450008392334,20.531999588012695,21.08099937438965,22.31599998474121,21.548999786376953,21.858999252319336,21.898000717163086,21.350000381469727,1.9285714285714286,0.0,1468.03125,1732.7958984375,2048.367919921875,2411.88818359375,80379.7734375,96668.4453125,115825.7265625,137468.0,6671.843191964285,8023.868303571428,9614.0,11410.395089285714,16.489166259765625,14.22499942779541,18.38083267211914,16.577499389648438
UG201600000002,UGGE7AFL,UG,2016.0,2.0,UG2016DHS,125682.09375,148570.953125,174937.578125,119.84166717529297,87.57500457763672,145.5500030517578,138.75833129882812,32.38964080810547,22.455127716064453,38.05228805541992,39.36406707763672,0.6834270770733173,0.8112396827110877,0.8233539141141452,32.457271575927734,32.6533317565918,33.04666519165039,33.26333236694336,12.358333587646484,12.133333206176758,12.091667175292969,11.466667175292969,-9999,3131,3039,3004,3015,2813,2402,2369,0.0,0.0,0.0,0.0,83.57142857142857,946.7068481445312,14,0.0,0.0,0.2060441539484126,0.41814822224613796,25.600908279418945,26.22249984741211,26.539167404174805,26.594999313354492,0.0,0.0,-1.0,0.0,0.0,0.0,0.22214750945568085,0.21293333172798157,0.13750679790973663,0.0966539978981018,0.19080473482608795,0.17000623047351837,0.09177803993225098,0.06604177504777908,29.183334350585938,29.666667938232422,29.516666412353516,28.858333587646484,22.96666717529297,23.575000762939453,23.450000762939453,23.09166717529297,16.825000762939453,17.53333282470703,17.42500114440918,17.391666412353516,13.025008138020834,18.744544982910156,19.79166603088379,20.031665802001953,19.926666259765625,3.700000047683716,3.9000000953674316,3.825000047683716,3.5250000953674316,148242.3922,185305.6752,7971.150075,1066,1188,1304,1252,1102,1253,1271,0.42364505359104704,3.0,3.0,3.0,22.020000457763672,20.940000534057617,21.989999771118164,22.542999267578125,22.517000198364258,20.71299934387207,21.235000610351562,22.469999313354492,21.676000595092773,22.017000198364258,22.020000457763672,21.53700065612793,3.9285714285714284,0.0,1086.2537667410713,1282.1635044642858,1515.6674107142858,1784.6502511160713,69549.453125,83634.1875,100197.296875,118906.28125,5772.893973214285,6941.985491071428,8316.792410714286,9869.716517857143,16.489166259765625,14.22499942779541,18.38083267211914,16.577499389648438
UG201600000003,UGGE7AFL,UG,2016.0,3.0,UG2016DHS,184557.484375,218168.5625,256886.5625,119.84166717529297,87.57500457763672,145.5500030517578,138.75833129882812,32.38964080810547,22.455127716064453,38.05228805541992,39.36406707763672,0.946506066755815,0.9702262878417969,0.9888026497580789,32.457271575927734,32.6533317565918,33.04666519165039,33.26333236694336,12.358333587646484,12.133333206176758,12.091667175292969,11.466667175292969,-9999,3131,3039,3004,3015,2813,2402,2369,0.0,0.0,0.0,0.0,91.6875,946.7068481445312,14,0.0,0.0,0.1914248124250955,0.39097544974645665,25.600908279418945,26.22249984741211,26.539167404174805,26.594999313354492,0.0,0.0,-1.0,0.0,0.0,0.0,0.22140030562877655,0.1990622580051422,0.12180444598197937,0.09502308815717697,0.19033776223659515,0.15338930487632751,0.07808314263820648,0.06482502818107605,29.183334350585938,29.666667938232422,29.516666412353516,28.858333587646484,22.96666717529297,23.575000762939453,23.450000762939453,23.09166717529297,16.825000762939453,17.53333282470703,17.42500114440918,17.391666412353516,19.499449612801534,18.744544982910156,19.79166603088379,20.031665802001953,19.926666259765625,3.700000047683716,3.9000000953674316,3.825000047683716,3.5250000953674316,145196.1518,184306.734,8785.496429,1066.0,1188.0,1304.0,1252.0,1102.0,1253.0,1271.0,0.34601661562919617,3.0,3.0,3.0,21.881000518798828,20.805999755859375,21.770999908447266,22.325000762939453,22.2450008392334,20.531999588012695,21.08099937438965,22.31599998474121,21.548999786376953,21.858999252319336,21.898000717163086,21.350000381469727,2.3125,0.0,1617.6785714285713,1909.4327566964287,2257.1731305803573,2657.749441964286,91553.03125,110106.2265625,131926.984375,156578.296875,6649.353515625,7996.84375,9581.6513671875,11372.037109375,16.489166259765625,14.22499942779541,18.38083267211914,16.577499389648438
UG201600000004,UGGE7AFL,UG,2016.0,4.0,UG2016DHS,208733.265625,246747.171875,290536.96875,119.84166717529297,87.57500457763672,145.5500030517578,138.75833129882812,32.38964080810547,22.455127716064453,38.05228805541992,39.36406707763672,0.7497643557461825,0.9301704926924272,0.963339545510032,32.457271575927734,32.6533317565918,33.04666519165039,33.26333236694336,12.358333587646484,12.133333206176758,12.091667175292969,11.466667175292969,-9999,3131,3039,3004,3015,2813,2402,2369,0.0,0.0,0.0,0.0,79.0,946.7068481445312,14,0.0,0.0,0.21178680562827723,0.4266676672406328,25.600908279418945,26.22249984741211,26.539167404174805,26.594999313354492,20.170037405831472,348.16207449776783,-1.0,50.488211495535715,6.477907998221261,11.42607661655971,0.22483910620212555,0.20325204730033875,0.12215758860111237,0.09574835002422333,0.19256354868412018,0.15640594065189362,0.07768461853265762,0.06527600437402725,29.183334350585938,29.666667938232422,29.516666412353516,28.858333587646484,22.96666717529297,23.575000762939453,23.450000762939453,23.09166717529297,16.825000762939453,17.53333282470703,17.42500114440918,17.391666412353516,6.292831947063577,18.744544982910156,19.79166603088379,20.031665802001953,19.926666259765625,3.700000047683716,3.9000000953674316,3.825000047683716,3.5250000953674316,149648.4314,182606.3931,11824.50457,1093,1205,1238,1267,1082,1251,1244,0.4954384054456438,3.0,3.0,3.0,21.895999908447266,20.812999725341797,21.6820011138916,22.26799964904785,22.141000747680664,20.469999313354492,21.045000076293945,22.315000534057617,21.545000076293945,21.83300018310547,21.819000244140625,21.304000854492188,5.142857142857143,0.0,2065.691162109375,2438.24609375,2882.292724609375,3393.8076171875,81352.71875,98016.46875,117658.375,139907.234375,6752.622767857143,8135.785714285715,9766.14732142857,11612.896205357143,16.489166259765625,14.22499942779541,18.38083267211914,16.577499389648438
UG201600000005,UGGE7AFL,UG,2016.0,5.0,UG2016DHS,82817.59375,97900.1015625,115274.2578125,119.84166717529297,87.57500457763672,145.5500030517578,138.75833129882812,32.38964080810547,22.455127716064453,38.05228805541992,39.36406707763672,0.40693406263987225,0.7576451301574707,0.8697832425435384,30.67727279663086,30.68666648864746,31.836666107177734,32.74333190917969,12.358333587646484,12.133333206176758,12.091667175292969,11.466667175292969,-9999,3916,3821,3856,3901,3925,3432,3486,0.0,0.0,0.0,0.0,77.4,946.7068481445312,14,0.0,0.0,0.2060441539484126,0.41814822224613796,24.060909271240234,24.68083381652832,25.47916603088379,25.950834274291992,26.152644856770834,1346.0609375,-1.0,57.571923828125,52.5629638671875,29.952555338541668,0.22214750945568085,0.21293333172798157,0.13750679790973663,0.0966539978981018,0.19080473482608795,0.17000623047351837,0.09177803993225098,0.06604177504777908,29.183334350585938,29.666667938232422,29.516666412353516,28.858333587646484,22.96666717529297,23.575000762939453,23.450000762939453,23.09166717529297,16.825000762939453,17.53333282470703,17.42500114440918,17.391666412353516,3.460686519228179,17.44454574584961,18.674999237060547,19.121665954589844,19.15833282470703,3.700000047683716,3.9000000953674316,3.825000047683716,3.5250000953674316,149755.8734,182578.1515,10290.02668,1093,1205,1238,1267,1082,1251,1244,0.4004608154296875,3.0,3.0,3.0,21.948999404907227,20.893999099731445,21.797000885009766,22.305999755859375,22.347000122070312,20.631999969482422,21.14699935913086,22.375999450683594,21.607999801635742,21.93899917602539,22.009000778198242,21.527999877929688,9.066666666666666,0.0,849.5423409598214,1002.7604631696429,1185.3803013392858,1395.7476283482142,89572.8046875,107710.25,129038.375,153129.34375,6939.276041666667,8344.3984375,9996.70625,11863.052083333334,16.489166259765625,14.22499942779541,18.38083267211914,16.577499389648438
UG201600000006,UGGE7AFL,UG,2016.0,6.0,UG2016DHS,239853.5625,283535.0,333853.4375,119.84166717529297,87.57500457763672,145.5500030517578,138.75833129882812,32.38964080810547,22.455127716064453,38.05228805541992,39.36406707763672,0.8010083978826349,0.9798289212313566,0.9947703968394886,32.457271575927734,32.6533317565918,33.04666519165039,33.26333236694336,12.358333587646484,12.133333206176758,12.091667175292969,11.466667175292969,-9999,3131,3039,3004,3015,2813,2402,2369,0.0,0.0,0.0,0.0,80.0625,946.7068481445312,14,0.0,0.0,0.21178680562827723,0.4266676672406328,25.600908279418945,26.22249984741211,26.539167404174805,26.594999313354492,13.121777534484863,282.3209228515625,-1.0,19.078157424926758,2.2520852088928223,4.820145606994629,0.22483910620212555,0.20325204730033875,0.12215758860111237,0.09574835002422333,0.19256354868412018,0.15640594065189362,0.07768461853265762,0.06527600437402725,29.183334350585938,29.666667938232422,29.516666412353516,28.858333587646484,22.96666717529297,23.575000762939453,23.450000762939453,23.09166717529297,16.825000762939453,17.53333282470703,17.42500114440918,17.391666412353516,6.140237742456897,18.744544982910156,19.79166603088379,20.031665802001953,19.926666259765625,3.700000047683716,3.9000000953674316,3.825000047683716,3.5250000953674316,150230.4824,182344.0057,11579.87281,1093,1205,1238,1267,1082,1251,1244,0.48959416151046753,3.0,3.0,3.0,21.895999908447266,20.812999725341797,21.6820011138916,22.26799964904785,22.141000747680664,20.469999313354492,21.045000076293945,22.315000534057617,21.545000076293945,21.83300018310547,21.819000244140625,21.304000854492188,5.5,0.0,2126.2747395833335,2509.7559895833333,2966.82578125,3493.34296875,106363.5546875,127981.078125,153420.90625,182182.28125,7725.0556640625,9295.1103515625,11142.7734375,13231.6796875,16.489166259765625,14.22499942779541,18.38083267211914,16.577499389648438
UG201600000007,UGGE7AFL,UG,2016.0,7.0,UG2016DHS,109263.375,129162.109375,152084.28125,119.84166717529297,87.57500457763672,145.5500030517578,138.75833129882812,32.38964080810547,22.455127716064453,38.05228805541992,39.36406707763672,0.5836552106417142,0.8357009887695312,0.9514774909386268,30.67727279663086,30.68666648864746,31.836666107177734,32.74333190917969,12.358333587646484,12.133333206176758,12.091667175292969,11.466667175292969,-9999,3916.0,3821.0,3856.0,3901.0,3925.0,3432.0,3486.0,0.0,0.0,0.0,0.0,79.85714285714286,946.7068481445312,14,0.0,0.0,0.29870203688617597,0.5701681627474825,24.060909271240234,24.68083381652832,25.47916603088379,25.950834274291992,31.92970711844308,532.9890834263393,-1.0,43.52323695591518,5.136623927525112,18.07606942313058,0.29100462794303894,0.26964783668518066,0.17211145162582397,0.12495081126689911,0.26977214217185974,0.23380637168884277,0.12182766199111938,0.08926989138126373,29.183334350585938,29.666667938232422,29.516666412353516,28.858333587646484,22.96666717529297,23.575000762939453,23.450000762939453,23.09166717529297,16.825000762939453,17.53333282470703,17.42500114440918,17.391666412353516,3.9911535854997306,17.44454574584961,18.674999237060547,19.121665954589844,19.15833282470703,3.700000047683716,3.9000000953674316,3.825000047683716,3.5250000953674316,152577.6342,180226.2032,13150.4872,1093.0,1205.0,1238.0,1267.0,1082.0,1251.0,1244.0,0.42613989966256277,3.0,3.0,3.0,21.895999908447266,20.812999725341797,21.6820011138916,22.26799964904785,22.141000747680664,20.469999313354492,21.045000076293945,22.315000534057617,21.545000076293945,21.83300018310547,21.819000244140625,21.304000854492188,7.571428571428571,0.0,1213.3317708333334,1432.160546875,1692.9815104166667,1993.43203125,88126.78125,106095.546875,127255.609375,151197.375,7314.920758928572,8806.409598214286,10562.79017857143,12550.06361607143,16.489166259765625,14.22499942779541,18.38083267211914,16.577499389648438
UG201600000008,UGGE7AFL,UG,2016.0,8.0,UG2016DHS,163327.296875,193072.0,227336.15625,119.84166717529297,87.57500457763672,145.5500030517578,138.75833129882812,32.38964080810547,22.455127716064453,38.05228805541992,39.36406707763672,0.6667102033441717,0.8944300738247958,0.9795535694469105,30.67727279663086,30.68666648864746,31.836666107177734,32.74333190917969,12.358333587646484,12.133333206176758,12.091667175292969,11.466667175292969,-9999,3916,3821,3856,3901,3925,3432,3486,0.0,0.0,0.0,0.0,78.26666666666667,946.7068481445312,14,0.0,0.0,0.21178680562827723,0.4266676672406328,24.060909271240234,24.68083381652832,25.47916603088379,25.950834274291992,49.906758626302086,836.4422526041667,-1.0,82.47975260416666,10.919482421875,25.790629069010418,0.22483910620212555,0.20325204730033875,0.12215758860111237,0.09574835002422333,0.19256354868412018,0.15640594065189362,0.07768461853265762,0.06527600437402725,29.183334350585938,29.666667938232422,29.516666412353516,28.858333587646484,22.96666717529297,23.575000762939453,23.450000762939453,23.09166717529297,16.825000762939453,17.53333282470703,17.42500114440918,17.391666412353516,4.820350776284428,17.44454574584961,18.674999237060547,19.121665954589844,19.15833282470703,3.700000047683716,3.9000000953674316,3.825000047683716,3.5250000953674316,151249.0052,181009.4023,13077.12336,1093,1205,1238,1267,1082,1251,1244,0.46287377675374347,3.0,3.0,3.0,21.895999908447266,20.812999725341797,21.6820011138916,22.26799964904785,22.141000747680664,20.469999313354492,21.045000076293945,22.315000534057617,21.545000076293945,21.83300018310547,21.819000244140625,21.304000854492188,6.733333333333333,0.0,1721.8648158482142,2032.409458705357,2402.5460379464284,2828.921875,77565.171875,93587.25,112505.421875,133978.125,6009.034375,7250.278125,8715.883333333333,10379.389583333334,16.489166259765625,14.22499942779541,18.38083267211914,16.577499389648438
UG201600000009,UGGE7AFL,UG,2016.0,9.0,UG2016DHS,58400.91015625,69036.7109375,81288.5390625,119.84166717529297,87.57500457763672,145.5500030517578,138.75833129882812,32.38964080810547,22.455127716064453,38.05228805541992,39.36406707763672,0.3689736586350661,0.6653161415686975,0.8318576079148513,30.67727279663086,30.68666648864746,31.836666107177734,32.74333190917969,12.358333587646484,12.133333206176758,12.091667175292969,11.466667175292969,-9999,3916,3821,3856,3901,3925,3432,3486,0.0,0.0,0.0,0.0,77.25,946.7068481445312,14,0.0,0.0,0.35296593681957833,0.6593574219738291,24.060909271240234,24.68083381652832,25.47916603088379,25.950834274291992,40.21906280517578,1476.737548828125,-1.0,82.11885070800781,51.384246826171875,52.818172454833984,0.31930872797966003,0.30934640765190125,0.20691172778606415,0.13667073845863342,0.31545135378837585,0.2944239675998688,0.1631990522146225,0.10161524266004562,29.183334350585938,29.666667938232422,29.516666412353516,28.858333587646484,22.96666717529297,23.575000762939453,23.450000762939453,23.09166717529297,16.825000762939453,17.53333282470703,17.42500114440918,17.391666412353516,2.2674750612493146,17.44454574584961,18.674999237060547,19.121665954589844,19.15833282470703,3.700000047683716,3.9000000953674316,3.825000047683716,3.5250000953674316,150311.346,181574.1992,11275.56474,1093.0,1205.0,1238.0,1267.0,1082.0,1251.0,1244.0,0.3909345269203186,3.0,3.0,3.0,21.948999404907227,20.893999099731445,21.797000885009766,22.305999755859375,22.347000122070312,20.631999969482422,21.14699935913086,22.375999450683594,21.607999801635742,21.93899917602539,22.009000778198242,21.527999877929688,10.0,0.0,537.6216517857143,634.5837053571429,750.1522042410714,883.2804129464286,96636.703125,116206.21875,139218.703125,165212.796875,7018.619140625,8439.931640625,10111.3056640625,11999.2265625,16.489166259765625,14.22499942779541,18.38083267211914,16.577499389648438
UG201600000010,UGGE7AFL,UG,2016.0,10.0,UG2016DHS,166434.59375,196745.1875,231661.234375,119.84166717529297,87.57500457763672,145.5500030517578,138.75833129882812,32.38964080810547,22.455127716064453,38.05228805541992,39.36406707763672,0.665780287522536,0.9179875300480769,0.9630148960993841,32.457271575927734,32.6533317565918,33.04666519165039,33.26333236694336,12.358333587646484,12.133333206176758,12.091667175292969,11.466667175292969,-9999,3131,3039,3004,3015,2813,2402,2369,0.0,0.0,0.0,0.0,78.42857142857143,946.7068481445312,14,0.0,0.0,0.2060441539484126,0.41814822224613796,25.600908279418945,26.22249984741211,26.539167404174805,26.594999313354492,0.0,29.601490565708705,-1.0,7.557316371372768,6.173158918108259,0.0,0.22214750945568085,0.21293333172798157,0.13750679790973663,0.0966539978981018,0.19080473482608795,0.17000623047351837,0.09177803993225098,0.06604177504777908,29.183334350585938,29.666667938232422,29.516666412353516,28.858333587646484,22.96666717529297,23.575000762939453,23.450000762939453,23.09166717529297,16.825000762939453,17.53333282470703,17.42500114440918,17.391666412353516,6.0865936279296875,18.744544982910156,19.79166603088379,20.031665802001953,19.926666259765625,3.700000047683716,3.9000000953674316,3.825000047683716,3.5250000953674316,149735.5251,183584.572,9698.348527,1093,1205,1238,1267,1082,1251,1244,0.4404611587524414,3.0,3.0,3.0,21.948999404907227,20.893999099731445,21.797000885009766,22.305999755859375,22.347000122070312,20.631999969482422,21.14699935913086,22.375999450683594,21.607999801635742,21.93899917602539,22.009000778198242,21.527999877929688,6.285714285714286,0.0,1680.1725260416667,1983.1977864583334,2344.372135416667,2760.4236979166667,87879.9765625,105678.640625,126609.3125,150252.4375,7294.415178571428,8771.78236607143,10509.1171875,12471.599330357143,16.489166259765625,14.22499942779541,18.38083267211914,16.577499389648438
